performance,points
6.95,1398
6.96,1395
6.97,1391
6.98,1387
6.99,1384
7.00,1380
7.01,1376
7.02,1373
7.03,1369
7.04,1365
7.05,1362
7.06,1358
7.07,1355
7.08,1351
7.09,1347
7.10,1344
7.11,1340
7.12,1337
7.13,1333
7.14,1330
7.15,1326
7.16,1322
7.17,1319
7.18,1315
7.19,1312
7.20,1308
7.21,1305
7.22,1301
7.23,1298
7.24,1294
7.25,1291
7.26,1287
7.27,1284
7.28,1280
7.29,1277
7.30,1273
7.31,1270
7.32,1266
7.33,1263
7.34,1259
7.35,1256
7.36,1252
7.37,1249
7.38,1245
7.39,1242
7.40,1238
7.41,1235
7.42,1232
7.43,1228
7.44,1225
7.45,1221
7.46,1218
7.47,1215
7.48,1211
7.49,1208
7.50,1204
7.51,1201
7.52,1198
7.53,1194
7.54,1191
7.55,1187
7.56,1184
7.57,1181
7.58,1177
7.59,1174
7.60,1171
7.61,1167
7.62,1164
7.63,1161
7.64,1157
7.65,1154
7.66,1151
7.67,1147
7.68,1144
7.69,1141
7.70,1137
7.71,1134
7.72,1131
7.73,1128
7.74,1124
7.75,1121
7.76,1118
7.77,1114
7.78,1111
7.79,1108
7.80,1105
7.81,1101
7.82,1098
7.83,1095
7.84,1092
7.85,1088
7.86,1085
7.87,1082
7.88,1079
7.89,1076
7.90,1072
7.91,1069
7.92,1066
7.93,1063
7.94,1060
7.95,1056
7.96,1053
7.97,1050
7.98,1047
7.99,1044
8.00,1041
8.01,1037
8.02,1034
8.03,1031
8.04,1028
8.05,1025
8.06,1022
8.07,1019
8.08,1015
8.09,1012
8.10,1009
8.11,1006
8.12,1003
8.13,1000
8.14,997
8.15,994
8.16,991
8.17,988
8.18,985
8.19,982
8.20,978
8.21,975
8.22,972
8.23,969
8.24,966
8.25,963
8.26,960
8.27,957
8.28,954
8.29,951
8.30,948
8.31,945
8.32,942
8.33,939
8.34,936
8.35,933
8.36,930
8.37,927
8.38,924
8.39,921
8.40,918
8.41,915
8.42,912
8.43,909
8.44,906
8.45,903
8.46,901
8.47,898
8.48,895
8.49,892
8.50,889
8.51,886
8.52,883
8.53,880
8.54,877
8.55,874
8.56,871
8.57,869
8.58,866
8.59,863
8.60,860
8.61,857
8.62,854
8.63,851
8.64,848
8.65,846
8.66,843
8.67,840
8.68,837
8.69,834
8.70,831
8.71,829
8.72,826
8.73,823
8.74,820
8.75,817
8.76,815
8.77,812
8.78,809
8.79,806
8.80,803
8.81,801
8.82,798
8.83,795
8.84,792
8.85,790
8.86,787
8.87,784
8.88,781
8.89,779
8.90,776
8.91,773
8.92,771
8.93,768
8.94,765
8.95,762
8.96,760
8.97,757
8.98,754
8.99,752
9.00,749
9.01,746
9.02,744
9.03,741
9.04,738
9.05,736
9.06,733
9.07,730
9.08,728
9.09,725
9.10,722
9.11,720
9.12,717
9.13,715
9.14,712
9.15,709
9.16,707
9.17,704
9.18,702
9.19,699
9.20,696
9.21,694
9.22,691
9.23,689
9.24,686
9.25,684
9.26,681
9.27,678
9.28,676
9.29,673
9.30,671
9.31,668
9.32,666
9.33,663
9.34,661
9.35,658
9.36,656
9.37,653
9.38,651
9.39,648
9.40,646
9.41,643
9.42,641
9.43,638
9.44,636
9.45,633
9.46,631
9.47,628
9.48,626
9.49,624
9.50,621
9.51,619
9.52,616
9.53,614
9.54,611
9.55,609
9.56,607
9.57,604
9.58,602
9.59,599
9.60,597
9.61,595
9.62,592
9.63,590
9.64,587
9.65,585
9.66,583
9.67,580
9.68,578
9.69,576
9.70,573
9.71,571
9.72,569
9.73,566
9.74,564
9.75,562
9.76,559
9.77,557
9.78,555
9.79,552
9.80,550
9.81,548
9.82,546
9.83,543
9.84,541
9.85,539
9.86,536
9.87,534
9.88,532
9.89,530
9.90,527
9.91,525
9.92,523
9.93,521
9.94,519
9.95,516
9.96,514
9.97,512
9.98,510
9.99,507
10.00,505
10.01,503
10.02,501
10.03,499
10.04,496
10.05,494
10.06,492
10.07,490
10.08,488
10.09,486
10.10,483
10.11,481
10.12,479
10.13,477
10.14,475
10.15,473
10.16,471
10.17,469
10.18,466
10.19,464
10.20,462
10.21,460
10.22,458
10.23,456
10.24,454
10.25,452
10.26,450
10.27,448
10.28,446
10.29,443
10.30,441
10.31,439
10.32,437
10.33,435
10.34,433
10.35,431
10.36,429
10.37,427
10.38,425
10.39,423
10.40,421
10.41,419
10.42,417
10.43,415
10.44,413
10.45,411
10.46,409
10.47,407
10.48,405
10.49,403
10.50,401
10.51,399
10.52,397
10.53,395
10.54,393
10.55,392
10.56,390
10.57,388
10.58,386
10.59,384
10.60,382
10.61,380
10.62,378
10.63,376
10.64,374
10.65,372
10.66,371
10.67,369
10.68,367
10.69,365
10.70,363
10.71,361
10.72,359
10.73,357
10.74,356
10.75,354
10.76,352
10.77,350
10.78,348
10.79,346
10.80,345
10.81,343
10.82,341
10.83,339
10.84,337
10.85,336
10.86,334
10.87,332
10.88,330
10.89,328
10.90,327
10.91,325
10.92,323
10.93,321
10.94,320
10.95,318
10.96,316
10.97,314
10.98,313
10.99,311
11.00,309
11.01,308
11.02,306
11.03,304
11.04,302
11.05,301
11.06,299
11.07,297
11.08,296
11.09,294
11.10,292
11.11,291
11.12,289
11.13,287
11.14,286
11.15,284
11.16,282
11.17,281
