performance,points
18.90,1399
18.91,1398
18.92,1396
18.93,1394
18.94,1393
18.95,1391
18.96,1389
18.97,1388
18.98,1386
18.99,1384
19.00,1383
19.01,1381
19.02,1379
19.03,1378
19.04,1376
19.05,1374
19.06,1372
19.07,1371
19.08,1369
19.09,1367
19.10,1366
19.11,1364
19.12,1362
19.13,1361
19.14,1359
19.15,1357
19.16,1356
19.17,1354
19.18,1353
19.19,1351
19.20,1349
19.21,1348
19.22,1346
19.23,1344
19.24,1343
19.25,1341
19.26,1339
19.27,1338
19.28,1336
19.29,1334
19.30,1333
19.31,1331
19.32,1329
19.33,1328
19.34,1326
19.35,1324
19.36,1323
19.37,1321
19.38,1320
19.39,1318
19.40,1316
19.41,1315
19.42,1313
19.43,1311
19.44,1310
19.45,1308
19.46,1306
19.47,1305
19.48,1303
19.49,1302
19.50,1300
19.51,1298
19.52,1297
19.53,1295
19.54,1293
19.55,1292
19.56,1290
19.57,1289
19.58,1287
19.59,1285
19.60,1284
19.61,1282
19.62,1281
19.63,1279
19.64,1277
19.65,1276
19.66,1274
19.67,1272
19.68,1271
19.69,1269
19.70,1268
19.71,1266
19.72,1264
19.73,1263
19.74,1261
19.75,1260
19.76,1258
19.77,1256
19.78,1255
19.79,1253
19.80,1252
19.81,1250
19.82,1248
19.83,1247
19.84,1245
19.85,1244
19.86,1242
19.87,1241
19.88,1239
19.89,1237
19.90,1236
19.91,1234
19.92,1233
19.93,1231
19.94,1229
19.95,1228
19.96,1226
19.97,1225
19.98,1223
19.99,1222
20.00,1220
20.01,1218
20.02,1217
20.03,1215
20.04,1214
20.05,1212
20.06,1211
20.07,1209
20.08,1207
20.09,1206
20.10,1204
20.11,1203
20.12,1201
20.13,1200
20.14,1198
20.15,1196
20.16,1195
20.17,1193
20.18,1192
20.19,1190
20.20,1189
20.21,1187
20.22,1186
20.23,1184
20.24,1182
20.25,1181
20.26,1179
20.27,1178
20.28,1176
20.29,1175
20.30,1173
20.31,1172
20.32,1170
20.33,1169
20.34,1167
20.35,1165
20.36,1164
20.37,1162
20.38,1161
20.39,1159
20.40,1158
20.41,1156
20.42,1155
20.43,1153
20.44,1152
20.45,1150
20.46,1149
20.47,1147
20.48,1146
20.49,1144
20.50,1143
20.51,1141
20.52,1139
20.53,1138
20.54,1136
20.55,1135
20.56,1133
20.57,1132
20.58,1130
20.59,1129
20.60,1127
20.61,1126
20.62,1124
20.63,1123
20.64,1121
20.65,1120
20.66,1118
20.67,1117
20.68,1115
20.69,1114
20.70,1112
20.71,1111
20.72,1109
20.73,1108
20.74,1106
20.75,1105
20.76,1103
20.77,1102
20.78,1100
20.79,1099
20.80,1097
20.81,1096
20.82,1094
20.83,1093
20.84,1091
20.85,1090
20.86,1088
20.87,1087
20.88,1085
20.89,1084
20.90,1082
20.91,1081
20.92,1079
20.93,1078
20.94,1076
20.95,1075
20.96,1073
20.97,1072
20.98,1071
20.99,1069
21.00,1068
21.01,1066
21.02,1065
21.03,1063
21.04,1062
21.05,1060
21.06,1059
21.07,1057
21.08,1056
21.09,1054
21.10,1053
21.11,1051
21.12,1050
21.13,1049
21.14,1047
21.15,1046
21.16,1044
21.17,1043
21.18,1041
21.19,1040
21.20,1038
21.21,1037
21.22,1035
21.23,1034
21.24,1033
21.25,1031
21.26,1030
21.27,1028
21.28,1027
21.29,1025
21.30,1024
21.31,1022
21.32,1021
21.33,1020
21.34,1018
21.35,1017
21.36,1015
21.37,1014
21.38,1012
21.39,1011
21.40,1009
21.41,1008
21.42,1007
21.43,1005
21.44,1004
21.45,1002
21.46,1001
21.47,999
21.48,998
21.49,997
21.50,995
21.51,994
21.52,992
21.53,991
21.54,989
21.55,988
21.56,987
21.57,985
21.58,984
21.59,982
21.60,981
21.61,980
21.62,978
21.63,977
21.64,975
21.65,974
21.66,973
21.67,971
21.68,970
21.69,968
21.70,967
21.71,966
21.72,964
21.73,963
21.74,961
21.75,960
21.76,959
21.77,957
21.78,956
21.79,954
21.80,953
21.81,952
21.82,950
21.83,949
21.84,947
21.85,946
21.86,945
21.87,943
21.88,942
21.89,940
21.90,939
21.91,938
21.92,936
21.93,935
21.94,934
21.95,932
21.96,931
21.97,929
21.98,928
21.99,927
22.00,925
22.01,924
22.02,923
22.03,921
22.04,920
22.05,918
22.06,917
22.07,916
22.08,914
22.09,913
22.10,912
22.11,910
22.12,909
22.13,908
22.14,906
22.15,905
22.16,904
22.17,902
22.18,901
22.19,899
22.20,898
22.21,897
22.22,895
22.23,894
22.24,893
22.25,891
22.26,890
22.27,889
22.28,887
22.29,886
22.30,885
22.31,883
22.32,882
22.33,881
22.34,879
22.35,878
22.36,877
22.37,875
22.38,874
22.39,873
22.40,871
22.41,870
22.42,869
22.43,867
22.44,866
22.45,865
22.46,863
22.47,862
22.48,861
22.49,859
22.50,858
22.51,857
22.52,855
22.53,854
22.54,853
22.55,851
22.56,850
22.57,849
22.58,847
22.59,846
22.60,845
22.61,844
22.62,842
22.63,841
22.64,840
22.65,838
22.66,837
22.67,836
22.68,834
22.69,833
22.70,832
22.71,831
22.72,829
22.73,828
22.74,827
22.75,825
22.76,824
22.77,823
22.78,821
22.79,820
22.80,819
22.81,818
22.82,816
22.83,815
22.84,814
22.85,812
22.86,811
22.87,810
22.88,809
22.89,807
22.90,806
22.91,805
22.92,803
22.93,802
22.94,801
22.95,800
22.96,798
22.97,797
22.98,796
22.99,795
23.00,793
23.01,792
23.02,791
23.03,789
23.04,788
23.05,787
23.06,786
23.07,784
23.08,783
23.09,782
23.10,781
23.11,779
23.12,778
23.13,777
23.14,776
