performance,points
12.28,1400
12.29,1398
12.30,1396
12.31,1393
12.32,1391
12.33,1389
12.34,1387
12.35,1385
12.36,1383
12.37,1381
12.38,1379
12.39,1377
12.40,1375
12.41,1373
12.42,1371
12.43,1369
12.44,1367
12.45,1365
12.46,1363
12.47,1361
12.48,1359
12.49,1357
12.50,1354
12.51,1352
12.52,1350
12.53,1348
12.54,1346
12.55,1344
12.56,1342
12.57,1340
12.58,1338
12.59,1336
12.60,1334
12.61,1332
12.62,1330
12.63,1328
12.64,1326
12.65,1324
12.66,1322
12.67,1320
12.68,1318
12.69,1316
12.70,1314
12.71,1312
12.72,1310
12.73,1308
12.74,1306
12.75,1304
12.76,1302
12.77,1300
12.78,1298
12.79,1296
12.80,1294
12.81,1292
12.82,1290
12.83,1288
12.84,1286
12.85,1284
12.86,1282
12.87,1280
12.88,1278
12.89,1276
12.90,1274
12.91,1272
12.92,1270
12.93,1268
12.94,1266
12.95,1264
12.96,1262
12.97,1260
12.98,1258
12.99,1256
13.00,1255
13.01,1253
13.02,1251
13.03,1249
13.04,1247
13.05,1245
13.06,1243
13.07,1241
13.08,1239
13.09,1237
13.10,1235
13.11,1233
13.12,1231
13.13,1229
13.14,1227
13.15,1225
13.16,1223
13.17,1221
13.18,1219
13.19,1218
13.20,1216
13.21,1214
13.22,1212
13.23,1210
13.24,1208
13.25,1206
13.26,1204
13.27,1202
13.28,1200
13.29,1198
13.30,1196
13.31,1194
13.32,1193
13.33,1191
13.34,1189
13.35,1187
13.36,1185
13.37,1183
13.38,1181
13.39,1179
13.40,1177
13.41,1175
13.42,1174
13.43,1172
13.44,1170
13.45,1168
13.46,1166
13.47,1164
13.48,1162
13.49,1160
13.50,1158
13.51,1156
13.52,1155
13.53,1153
13.54,1151
13.55,1149
13.56,1147
13.57,1145
13.58,1143
13.59,1141
13.60,1140
13.61,1138
13.62,1136
13.63,1134
13.64,1132
13.65,1130
13.66,1128
13.67,1127
13.68,1125
13.69,1123
13.70,1121
13.71,1119
13.72,1117
13.73,1115
13.74,1114
13.75,1112
13.76,1110
13.77,1108
13.78,1106
13.79,1104
13.80,1103
13.81,1101
13.82,1099
13.83,1097
13.84,1095
13.85,1093
13.86,1092
13.87,1090
13.88,1088
13.89,1086
13.90,1084
13.91,1082
13.92,1081
13.93,1079
13.94,1077
13.95,1075
13.96,1073
13.97,1072
13.98,1070
13.99,1068
14.00,1066
14.01,1064
14.02,1062
14.03,1061
14.04,1059
14.05,1057
14.06,1055
14.07,1053
14.08,1052
14.09,1050
14.10,1048
14.11,1046
14.12,1044
14.13,1043
14.14,1041
14.15,1039
14.16,1037
14.17,1036
14.18,1034
14.19,1032
14.20,1030
14.21,1028
14.22,1027
14.23,1025
14.24,1023
14.25,1021
14.26,1020
14.27,1018
14.28,1016
14.29,1014
14.30,1013
14.31,1011
14.32,1009
14.33,1007
14.34,1006
14.35,1004
14.36,1002
14.37,1000
14.38,998
14.39,997
14.40,995
14.41,993
14.42,992
14.43,990
14.44,988
14.45,986
14.46,985
14.47,983
14.48,981
14.49,979
14.50,978
14.51,976
14.52,974
14.53,972
14.54,971
14.55,969
14.56,967
14.57,966
14.58,964
14.59,962
14.60,960
14.61,959
14.62,957
14.63,955
14.64,954
14.65,952
14.66,950
14.67,948
14.68,947
14.69,945
14.70,943
14.71,942
14.72,940
14.73,938
14.74,936
14.75,935
14.76,933
14.77,931
14.78,930
14.79,928
14.80,926
14.81,925
14.82,923
14.83,921
14.84,920
14.85,918
14.86,916
14.87,915
14.88,913
14.89,911
14.90,910
14.91,908
14.92,906
14.93,905
14.94,903
14.95,901
14.96,900
14.97,898
14.98,896
14.99,895
15.00,893
15.01,891
15.02,890
15.03,888
15.04,886
15.05,885
15.06,883
15.07,881
15.08,880
15.09,878
15.10,876
15.11,875
15.12,873
15.13,872
15.14,870
15.15,868
15.16,867
15.17,865
15.18,863
15.19,862
15.20,860
15.21,859
15.22,857
15.23,855
15.24,854
15.25,852
15.26,850
15.27,849
15.28,847
15.29,846
15.30,844
15.31,842
15.32,841
15.33,839
15.34,838
15.35,836
15.36,834
15.37,833
15.38,831
15.39,830
15.40,828
15.41,826
15.42,825
15.43,823
15.44,822
15.45,820
15.46,818
15.47,817
15.48,815
15.49,814
15.50,812
15.51,811
15.52,809
15.53,807
15.54,806
15.55,804
15.56,803
15.57,801
15.58,800
15.59,798
15.60,796
15.61,795
15.62,793
15.63,792
15.64,790
15.65,789
15.66,787
15.67,786
15.68,784
15.69,782
15.70,781
15.71,779
15.72,778
15.73,776
15.74,775
15.75,773
15.76,772
15.77,770
15.78,769
15.79,767
15.80,765
15.81,764
15.82,762
15.83,761
15.84,759
15.85,758
15.86,756
15.87,755
15.88,753
15.89,752
15.90,750
15.91,749
15.92,747
15.93,746
15.94,744
15.95,743
15.96,741
15.97,740
15.98,738
15.99,737
16.00,735
16.01,734
16.02,732
16.03,731
16.04,729
16.05,728
16.06,726
16.07,725
16.08,723
16.09,722
16.10,720
16.11,719
16.12,717
16.13,716
16.14,714
16.15,713
16.16,711
16.17,710
16.18,708
16.19,707
16.20,705
16.21,704
16.22,703
16.23,701
16.24,700
16.25,698
16.26,697
16.27,695
16.28,694
16.29,692
16.30,691
16.31,689
16.32,688
16.33,686
16.34,685
16.35,684
16.36,682
16.37,681
16.38,679
16.39,678
16.40,676
16.41,675
16.42,673
16.43,672
16.44,671
16.45,669
16.46,668
16.47,666
16.48,665
16.49,663
16.50,662
16.51,661
16.52,659
16.53,658
16.54,656
16.55,655
16.56,653
16.57,652
16.58,651
16.59,649
16.60,648
16.61,646
16.62,645
16.63,644
16.64,642
16.65,641
16.66,639
16.67,638
16.68,637
16.69,635
16.70,634
16.71,632
16.72,631
16.73,630
16.74,628
16.75,627
16.76,625
16.77,624
16.78,623
16.79,621
16.80,620
16.81,619
16.82,617
16.83,616
16.84,614
16.85,613
16.86,612
16.87,610
16.88,609
16.89,608
16.90,606
16.91,605
16.92,604
16.93,602
16.94,601
16.95,599
16.96,598
16.97,597
16.98,595
16.99,594
17.00,593
17.01,591
17.02,590
17.03,589
17.04,587
17.05,586
17.06,585
17.07,583
17.08,582
17.09,581
17.10,579
17.11,578
17.12,577
17.13,575
17.14,574
17.15,573
17.16,571
17.17,570
17.18,569
17.19,567
17.20,566
17.21,565
17.22,563
17.23,562
17.24,561
17.25,559
17.26,558
17.27,557
17.28,556
17.29,554
17.30,553
17.31,552
17.32,550
17.33,549
17.34,548
17.35,546
17.36,545
17.37,544
17.38,543
17.39,541
17.40,540
17.41,539
17.42,537
17.43,536
17.44,535
17.45,534
17.46,532
17.47,531
17.48,530
17.49,528
17.50,527
17.51,526
17.52,525
17.53,523
17.54,522
17.55,521
17.56,520
17.57,518
17.58,517
17.59,516
17.60,515
17.61,513
17.62,512
17.63,511
17.64,510
17.65,508
17.66,507
17.67,506
17.68,505
17.69,503
17.70,502
17.71,501
17.72,500
17.73,498
17.74,497
17.75,496
17.76,495
17.77,493
17.78,492
17.79,491
17.80,490
17.81,489
17.82,487
17.83,486
17.84,485
17.85,484
17.86,482
17.87,481
17.88,480
17.89,479
17.90,478
17.91,476
17.92,475
17.93,474
17.94,473
17.95,472
17.96,470
17.97,469
17.98,468
17.99,467
18.00,466
18.01,464
18.02,463
18.03,462
18.04,461
18.05,460
18.06,458
18.07,457
18.08,456
18.09,455
18.10,454
18.11,452
18.12,451
18.13,450
18.14,449
18.15,448
18.16,447
18.17,445
18.18,444
18.19,443
18.20,442
18.21,441
18.22,440
18.23,438
18.24,437
18.25,436
18.26,435
18.27,434
18.28,433
18.29,432
18.30,430
18.31,429
18.32,428
18.33,427
18.34,426
18.35,425
18.36,424
18.37,422
18.38,421
18.39,420
18.40,419
18.41,418
18.42,417
18.43,416
18.44,414
18.45,413
18.46,412
18.47,411
18.48,410
18.49,409
18.50,408
18.51,407
18.52,405
18.53,404
18.54,403
18.55,402
18.56,401
18.57,400
18.58,399
18.59,398
18.60,397
18.61,395
18.62,394
18.63,393
18.64,392
18.65,391
18.66,390
18.67,389
18.68,388
18.69,387
18.70,386
18.71,385
18.72,383
18.73,382
18.74,381
18.75,380
18.76,379
18.77,378
18.78,377
18.79,376
18.80,375
18.81,374
18.82,373
18.83,372
18.84,371
18.85,369
18.86,368
18.87,367
18.88,366
18.89,365
18.90,364
18.91,363
18.92,362
18.93,361
18.94,360
18.95,359
18.96,358
18.97,357
18.98,356
18.99,355
19.00,354
19.01,353
19.02,352
19.03,351
19.04,350
19.05,349
19.06,347
19.07,346
19.08,345
19.09,344
19.10,343
19.11,342
19.12,341
19.13,340
19.14,339
19.15,338
19.16,337
19.17,336
19.18,335
19.19,334
19.20,333
19.21,332
19.22,331
19.23,330
19.24,329
19.25,328
19.26,327
19.27,326
19.28,325
19.29,324
19.30,323
19.31,322
19.32,321
19.33,320
19.34,319
19.35,318
19.36,317
19.37,316
19.38,315
19.39,314
19.40,313
19.41,312
19.42,311
19.43,310
19.44,309
19.45,308
19.46,307
19.47,306
19.48,305
19.50,304
19.51,303
19.52,302
19.53,301
19.54,300
19.55,299
19.56,298
19.57,297
19.58,296
19.59,295
19.60,294
19.61,293
19.62,292
19.63,291
19.64,290
19.65,289
19.66,288
19.67,287
19.68,286
19.70,285
19.71,284
19.72,283
19.73,282
19.74,281
19.75,280
19.76,279
19.77,278
19.78,277
19.79,276
19.80,275
19.81,274
19.83,273
19.84,272
19.85,271
19.86,270
19.87,269
19.88,268
19.89,267
19.90,266
19.91,265
19.92,264
19.94,263
19.95,262
19.96,261
19.97,260
19.98,259
19.99,258
20.00,257
20.01,256
20.03,255
20.04,254
20.05,253
20.06,252
20.07,251
20.08,250
20.09,249
20.11,248
20.12,247
20.13,246
20.14,245
20.15,244
20.16,243
20.17,242
20.19,241
20.20,240
20.21,239
20.22,238
20.23,237
20.24,236
20.26,235
20.27,234
20.28,233
20.29,232
20.30,231
20.32,230
20.33,229
20.34,228
20.35,227
20.36,226
20.38,225
20.39,224
20.40,223
20.41,222
20.42,221
20.44,220
20.45,219
20.46,218
20.47,217
20.48,216
20.50,215
20.51,214
20.52,213
20.53,212
20.55,211
20.56,210
20.57,209
20.58,208
20.60,207
20.61,206
20.62,205
20.63,204
20.65,203
20.66,202
20.67,201
20.69,200
20.70,199
20.71,198
20.72,197
20.74,196
20.75,195
20.76,194
20.78,193
20.79,192
20.80,191
20.81,190
20.83,189
20.84,188
20.85,187
20.87,186
20.88,185
20.89,184
20.91,183
20.92,182
20.93,181
20.95,180
20.96,179
20.97,178
20.99,177
21.00,176
21.02,175
21.03,174
21.04,173
21.06,172
21.07,171
21.08,170
21.10,169
21.11,168
21.13,167
21.14,166
21.15,165
21.17,164
21.18,163
21.20,162
21.21,161
21.22,160
21.24,159
21.25,158
21.27,157
21.28,156
21.30,155
21.31,154
21.33,153
21.34,152
21.36,151
21.37,150
21.38,149
21.40,148
21.41,147
21.43,146
21.44,145
21.46,144
21.47,143
21.49,142
21.50,141
21.52,140
21.54,139
21.55,138
21.57,137
21.58,136
21.60,135
21.61,134
21.63,133
21.64,132
21.66,131
21.68,130
21.69,129
21.71,128
21.72,127
21.74,126
21.76,125
21.77,124
21.79,123
21.80,122
21.82,121
21.84,120
21.85,119
21.87,118
21.89,117
21.90,116
21.92,115
21.94,114
21.95,113
21.97,112
21.99,111
22.01,110
22.02,109
22.04,108
22.06,107
22.08,106
22.09,105
22.11,104
22.13,103
22.15,102
22.16,101
22.18,100
22.20,99
22.22,98
22.24,97
22.25,96
22.27,95
22.29,94
22.31,93
22.33,92
22.35,91
22.37,90
22.39,89
22.41,88
22.42,87
22.44,86
22.46,85
22.48,84
22.50,83
22.52,82
22.54,81
22.56,80
22.58,79
22.60,78
22.62,77
22.65,76
22.67,75
22.69,74
22.71,73
22.73,72
22.75,71
22.77,70
22.79,69
22.82,68
22.84,67
22.86,66
22.88,65
22.90,64
22.93,63
22.95,62
22.97,61
23.00,60
23.02,59
23.04,58
23.07,57
23.09,56
23.12,55
23.14,54
23.16,53
23.19,52
23.21,51
23.24,50
23.27,49
23.29,48
23.32,47
23.34,46
23.37,45
23.40,44
23.43,43
23.45,42
23.48,41
23.51,40
23.54,39
23.57,38
23.60,37
23.63,36
23.66,35
23.69,34
23.72,33
23.75,32
23.78,31
23.82,30
23.85,29
23.88,28
23.92,27
23.95,26
23.99,25
24.02,24
24.06,23
24.10,22
24.14,21
24.18,20
24.22,19
24.26,18
24.31,17
24.35,16
24.40,15
24.44,14
24.49,13
24.54,12
24.60,11
24.65,10
24.71,9
24.77,8
24.84,7
24.91,6
24.99,5
25.07,4
25.17,3
25.28,2
25.43,1
