performance,points
7.00,1399
7.01,1397
7.02,1394
7.03,1392
7.04,1389
7.05,1387
7.06,1384
7.07,1382
7.08,1379
7.09,1377
7.10,1375
7.11,1372
7.12,1370
7.13,1367
7.14,1365
7.15,1362
7.16,1360
7.17,1357
7.18,1355
7.19,1352
7.20,1350
7.21,1347
7.22,1345
7.23,1343
7.24,1340
7.25,1338
7.26,1335
7.27,1333
7.28,1330
7.29,1328
7.30,1325
7.31,1323
7.32,1321
7.33,1318
7.34,1316
7.35,1313
7.36,1311
7.37,1308
7.38,1306
7.39,1304
7.40,1301
7.41,1299
7.42,1296
7.43,1294
7.44,1292
7.45,1289
7.46,1287
7.47,1284
7.48,1282
7.49,1280
7.50,1277
7.51,1275
7.52,1272
7.53,1270
7.54,1268
7.55,1265
7.56,1263
7.57,1261
7.58,1258
7.59,1256
7.60,1253
7.61,1251
7.62,1249
7.63,1246
7.64,1244
7.65,1242
7.66,1239
7.67,1237
7.68,1235
7.69,1232
7.70,1230
7.71,1228
7.72,1225
7.73,1223
7.74,1221
7.75,1218
7.76,1216
7.77,1214
7.78,1211
7.79,1209
7.80,1207
7.81,1204
7.82,1202
7.83,1200
7.84,1197
7.85,1195
7.86,1193
7.87,1190
7.88,1188
7.89,1186
7.90,1183
7.91,1181
7.92,1179
7.93,1177
7.94,1174
7.95,1172
7.96,1170
7.97,1167
7.98,1165
7.99,1163
8.00,1161
8.01,1158
8.02,1156
8.03,1154
8.04,1151
8.05,1149
8.06,1147
8.07,1145
8.08,1142
8.09,1140
8.10,1138
8.11,1136
8.12,1133
8.13,1131
8.14,1129
8.15,1127
8.16,1124
8.17,1122
8.18,1120
8.19,1118
8.20,1115
8.21,1113
8.22,1111
8.23,1109
8.24,1107
8.25,1104
8.26,1102
8.27,1100
8.28,1098
8.29,1096
8.30,1093
8.31,1091
8.32,1089
8.33,1087
8.34,1084
8.35,1082
8.36,1080
8.37,1078
8.38,1076
8.39,1073
8.40,1071
8.41,1069
8.42,1067
8.43,1065
8.44,1063
8.45,1060
8.46,1058
8.47,1056
8.48,1054
8.49,1052
8.50,1050
8.51,1047
8.52,1045
8.53,1043
8.54,1041
8.55,1039
8.56,1037
8.57,1034
8.58,1032
8.59,1030
8.60,1028
8.61,1026
8.62,1024
8.63,1022
8.64,1019
8.65,1017
8.66,1015
8.67,1013
8.68,1011
8.69,1009
8.70,1007
8.71,1005
8.72,1002
8.73,1000
8.74,998
8.75,996
8.76,994
8.77,992
8.78,990
8.79,988
8.80,986
8.81,984
8.82,981
8.83,979
8.84,977
8.85,975
8.86,973
8.87,971
8.88,969
8.89,967
8.90,965
8.91,963
8.92,961
8.93,959
8.94,956
8.95,954
8.96,952
8.97,950
8.98,948
8.99,946
9.00,944
9.01,942
9.02,940
9.03,938
9.04,936
9.05,934
9.06,932
9.07,930
9.08,928
9.09,926
9.10,924
9.11,922
